"customer_id","dealership_id","distance_km"
"526","19","3.793463753877069"
"527","1","31.926172129621254"
"528","7","75.13671534481524"
"529","5","44.51674666824723"
"530","14","118.33342492525324"
"531","16","451.0427175725511"
"532","14","305.5961786716702"
"533","7","8.247369601698184"
"534","7","163.35655246639683"
"535","5","54.906016591984994"
"536","4","160.15361640697924"
"538","16","348.0317306770324"
"539","6","371.75340423499836"
"540","17","121.17285804574183"
"541","11","12.556286429221675"
"542","2","104.13787981718687"
"543","17","19.346869375496986"
"544","18","373.05718189107023"
"545","10","280.96110834000285"
"546","8","7.7724428150355624"
"548","10","386.5104117610129"
"549","10","452.69569391656506"
"550","2","178.0174859559521"
"551","1","73.80880764419862"
"552","11","149.96974461963376"
"554","16","282.84271854081567"
"555","19","311.17009527864036"
"557","18","102.198397511352"
"558","9","679.198748906145"
"559","9","113.83847646627729"
"561","12","166.4947165028791"
"562","11","442.5511094340434"
"563","17","41.61614538496016"
"564","3","400.6286821051153"
"565","18","286.0828168757057"
"566","7","50.39937867301115"
"567","5","143.2667801509613"
"568","7","8.247369601698184"
"569","10","673.2336165072455"
"570","11","528.6205147472282"
"571","18","15.573259737109776"
"572","1","204.70451639845717"
"573","10","568.5933106299265"
"574","11","14.759966670978503"
"575","4","38.20436606865744"
"576","10","244.07932524671062"
"577","2","24.498006492196726"
"578","16","451.0427175725511"
"579","19","530.2526601731587"
"580","11","450.5027260821806"
"581","7","229.55264502522556"
"582","10","247.9458274015633"
"583","16","451.0427175725511"
"584","16","96.07417932193012"
"585","16","5.753716750885075"
"586","18","399.2816612198503"
"587","10","421.892819327821"
"589","10","283.63321926804406"
"590","2","10.625333259598882"
"591","16","5.753716750885075"
"592","19","22.634322961842315"
"593","15","188.94370610044976"
"594","7","8.457234820253133"
"595","3","535.1777676988394"
"596","19","479.33558993098876"
"597","1","82.35347917283288"
"598","5","105.65737134800015"
"599","7","6.26556699184034"
"600","11","7.942617715519461"
"601","1","392.22723579768655"
"603","11","442.5511094340434"
"604","7","242.54801298299373"
"605","18","886.4727058634954"
"606","11","336.24567362425364"
"607","7","8.247369601698184"
"608","3","18.91169464458148"
"609","15","607.2398586539381"
"610","7","8.247369601698184"
"612","18","525.9538497526192"
"613","18","354.56384311995623"
"614","18","108.10722288682493"
"615","6","20.851143555578176"
"617","7","7.052894238594789"
"618","1","32.058504756111574"
"619","16","200.3593414638174"
"620","3","51.49654093977001"
"621","7","152.17064854218907"
"622","18","2.513716450525067"
"623","7","5.4506915448064"
"624","18","345.17550418806286"
"625","18","301.0072434749867"
"626","2","30.157267638477165"
"627","2","50.23488214913644"
"628","10","457.34564549946526"
"629","7","8.247369601698184"
"630","7","319.0637555700442"
"631","10","180.39974205643895"
"632","7","395.42521778606067"
"633","5","45.78258088152207"
"634","19","3.793463753877069"
"636","5","45.78258088152207"
"637","11","80.90179278800876"
"638","18","868.4052879370142"
"639","6","11.441035157548683"
"640","10","125.19589115898292"
"641","13","279.607818383198"
"642","3","37.96633230344103"
"643","16","169.40937973478466"
"645","9","36.21293536836579"
"646","10","280.97756831966484"
"647","12","147.91842999879833"
"648","10","370.556193709991"
"649","15","360.6199823901591"
"651","2","143.80556874344668"
"652","8","13.41258272557353"
"653","13","27.45545818132787"
"654","18","935.990580271872"
"655","2","178.0174859559521"
"656","10","416.1704864051327"
"657","4","35.014082961180875"
"658","10","329.62408000122576"
"659","7","11.304318005076615"
"660","10","558.2051538144295"
"661","10","358.60761708659834"
"663","18","912.3110717229966"
"664","8","3.45434673403353"
"665","18","263.24684613042984"
"666","3","18.91169464458148"
"667","18","354.56384311995623"
"668","11","250.7029662152154"
"669","19","284.2584845865045"
"670","15","210.213605560485"
"671","16","186.95456832405762"
"672","2","33.69309992315542"
"674","15","607.2398586539381"
"675","11","341.5992525181927"
"676","18","345.17550418806286"
"677","20","73.49555050074993"
"678","1","82.35347917283288"
"679","1","204.70451639845717"
"680","12","145.7257672400572"
"681","5","69.79719566423607"
"682","11","6.880563345469259"
"683","10","21.643823780334085"
"685","11","239.07055857177315"
"687","1","254.35236271016046"
"688","7","449.2717271759226"
"689","18","24.0750346355818"
"690","6","45.42108226773572"
"691","19","462.6993236978442"
"692","14","141.447113645025"
"693","13","282.17033192605624"
"694","10","26.60432390767284"
"695","7","18.126333529526743"
"697","20","5.745619425772067"
"698","8","17.767708509321782"
"699","7","210.5508776339268"
"700","10","385.86545470805936"
"701","2","44.140626121717396"
"702","15","42.17562214496585"
"704","5","24.75244789979981"
"705","5","31.01477170609207"
"706","1","6.575007834391028"
"708","9","5.144721204253223"
"710","7","231.64281482973766"
"711","5","254.81442163490405"
"712","19","302.5209985817385"
"713","3","525.8585543512785"
"714","15","189.25920661010682"
"715","17","5.737431530963857"
"718","2","27.797841242191375"
"719","10","346.03154764993843"
"720","16","342.6967959887478"
"722","10","457.34564549946526"
"723","1","15.5794031292074"
"724","15","143.43894830117063"
"726","7","237.13144504007823"
"727","16","232.41380380197498"
"728","18","852.0600683689047"
"729","20","115.90987139800616"
"730","10","404.203078188304"
"731","11","232.02578792949643"
"732","19","311.17009527864036"
"733","10","457.34564549946526"
"734","1","139.39014111117766"
"735","10","220.28719467303935"
"736","15","62.69863375112187"
"737","4","165.08241262692357"
"740","10","354.1080481279715"
"741","19","3.793463753877069"
"742","3","30.234978539787082"
"743","1","437.46644958832417"
"744","17","150.4921250172308"
"746","13","190.97760571346228"
"747","14","155.84547174984215"
"748","15","188.94370610044976"
"749","2","356.28170428298756"
"750","7","463.05689490298425"
"751","1","60.901547778342625"
"752","10","13.553411106490778"
"753","14","68.41369129973151"
"754","15","607.2398586539381"
"755","7","18.126333529526743"
"756","19","3.793463753877069"
"758","16","150.4027559756451"
"759","3","22.947400093569925"
"761","11","35.62391449187848"
"763","5","36.72162702517096"
"764","18","275.22590977837984"
"765","3","522.375234010694"
"766","2","41.372531498694514"
"767","18","881.8623111836941"
"768","7","71.82773685961293"
"769","11","530.6553930602272"
"770","16","451.0427175725511"
"771","3","500.57213828996197"
"772","7","308.29376746906746"
"773","16","5.753716750885075"
"774","16","160.08907712452717"
"775","16","131.21623656935637"
"776","18","272.37844444186203"
"777","7","8.247369601698184"
"778","10","386.5104117610129"
"779","1","204.70451639845717"
"781","11","118.75595136848061"
"782","7","18.126333529526743"
"783","1","35.8649613921198"
"784","19","1.3532354137897231"
"785","1","13.022590317773638"
"786","18","383.98795672445453"
"787","7","308.29376746906746"
"788","16","232.41380380197498"
"789","11","530.6553930602272"
"790","3","403.7601523288775"
"791","18","852.0600683689047"
"792","17","2.3411538277710244"
"793","15","862.5022523090779"
"794","18","5.2839228997000225"
"795","10","402.0488623626"
"796","3","504.96054418632866"
"797","18","367.1536784820863"
"798","16","143.49274814759698"
"799","12","154.3974289445486"
"800","5","33.36820105961116"
"801","19","8.811161512975263"
"802","10","118.88488320585411"
"803","10","414.2429021354928"
"805","2","13.326087165630133"
"806","14","26.22757992270638"
"807","12","6.934523396374937"
"808","18","15.573259737109776"
"809","4","190.17482093659135"
"810","10","402.0488623626"
"811","19","47.74335542487858"
"812","11","160.00605930449663"
"813","5","123.33074479380663"
"814","18","22.885540426680382"
"815","2","173.2658740696718"
"816","13","116.32557679157925"
"817","9","30.737909857512573"
"819","3","33.76241580895542"
"820","16","200.3593414638174"
"821","3","23.62047775947465"
"822","15","349.43336560079047"
"823","7","308.29376746906746"
"824","5","67.61038740643568"
"825","11","250.7029662152154"
"826","11","11.964604515438216"
"827","2","76.42091784681122"
"828","15","189.25920661010682"
"829","19","300.01419150661764"
"830","18","367.3507403929993"
"831","5","58.51044659255048"
"832","4","40.32113924638772"
"833","20","165.45673281596925"
"834","16","350.01282032512046"
"836","7","9.155397485900554"
"837","11","442.5511094340434"
"838","2","44.140626121717396"
"839","10","558.2051538144295"
"840","1","41.5704778024586"
"841","2","9.113057277847085"
"842","17","6.9137849634331365"
"843","10","123.55261754075606"
"844","19","477.3391472210386"
"845","5","123.33074479380663"
"846","10","355.97889953083086"
"848","14","148.92702493147465"
"850","10","220.28719467303935"
"852","10","24.10616817079874"
"853","19","3.793463753877069"
"854","16","161.2553553950577"
"855","18","354.56384311995623"
"856","10","265.9343667233187"
"857","12","158.54474668300122"
"858","2","366.5667046894792"
"859","18","34.70166069110474"
"860","19","302.5209985817385"
"861","6","2309.4700827399374"
"863","7","145.89110444299672"
"864","2","57.975864849831474"
"865","1","24.900164772093625"
"866","10","457.34564549946526"
"867","20","124.32757671220402"
"868","10","5.541054825795947"
"869","12","70.77323965343248"
"870","18","96.61855791737186"
"871","3","504.96054418632866"
"872","2","148.04190090954012"
"875","5","37.42742441419788"
"876","10","385.86545470805936"
"877","4","97.09502899371769"
"878","2","30.157267638477165"
"879","1","377.932504346221"
"880","11","239.07055857177315"
"881","11","14.759966670978503"
"882","15","862.5022523090779"
"883","16","286.4169129732351"
"884","5","41.019280798519844"
"886","19","311.17009527864036"
"887","18","297.5620001623348"
"888","2","30.157267638477165"
"889","3","101.63484001856831"
"890","20","145.63212855037298"
"892","16","20.796072207884446"
"893","16","162.59191129146197"
"894","5","254.81442163490405"
"895","5","143.2667801509613"
"896","8","17.767708509321782"
"897","11","232.02578792949643"
"898","10","346.03154764993843"
"899","10","359.04790449522665"
"900","7","18.123237441542923"
"901","12","106.34099888480684"
"902","12","6.934523396374937"
"903","2","30.157267638477165"
"904","2","15.876488481225666"
"905","4","40.32113924638772"
"906","3","37.96633230344103"
"907","16","96.07417932193012"
"908","7","71.82773685961293"
"909","18","899.4665791051294"
"910","4","35.014082961180875"
"911","2","83.82932233236285"
"912","6","2306.9755222722465"
"913","10","354.1080481279715"
"914","18","15.573259737109776"
"915","13","279.607818383198"
"916","19","146.33696638339157"
"917","1","204.70451639845717"
"918","1","45.00829322241682"
"919","10","441.507478097783"
"920","7","229.55264502522556"
"921","10","227.3835442490351"
"923","18","29.187051108968177"
"924","11","149.96974461963376"
"925","6","170.49146402543326"
"926","7","145.89110444299672"
"927","7","445.9168614918442"
"928","7","240.47044893249566"
"929","15","622.5797410097775"
"930","2","13.769912980590224"
"931","12","181.7202870473854"
"932","10","288.1447638723618"
"933","3","33.76241580895542"
"934","2","53.301105853686565"
"935","11","457.40256515771154"
"936","13","3.798251933768744"
"937","2","13.27952808915602"
"938","19","284.2584845865045"
"939","10","280.96110834000285"
"940","2","30.157267638477165"
"941","10","5.835290900725825"
"942","11","442.5511094340434"
"943","10","568.5933106299265"
"944","7","8.247369601698184"
"945","18","282.26498614004623"
"946","3","522.375234010694"
"947","7","20.219503388077353"
"948","14","296.9709221775692"
"949","10","568.5933106299265"
"950","10","19.833580181442265"
"951","1","22.171657006540737"
"952","18","376.22746231515583"
"953","5","54.906016591984994"
"954","10","441.507478097783"
"955","16","202.18145891024642"
"956","14","22.70423975429678"
"957","15","44.81956112144671"
"959","16","40.125785485024124"
"960","10","384.161835445699"
"961","4","35.014082961180875"
"962","7","501.9363305555233"
"964","18","354.56384311995623"
"965","20","6.105484076228046"
"966","16","376.35480864682467"
"967","6","55.7717475967392"
"968","17","48.52961339112189"
"969","10","232.42745240048373"
"971","11","292.7261038650238"
"972","7","7.153177852494788"
"973","1","35.8649613921198"
"974","5","134.8203240110659"
"975","18","277.12680845265777"
"976","12","126.42632503484525"
"977","4","97.09502899371769"
"978","18","108.10722288682493"
"979","10","575.3421440419256"
"980","16","5.753716750885075"
"981","10","568.5933106299265"
"982","14","141.447113645025"
"983","4","6.195158546630826"
"984","2","30.157267638477165"
"985","11","6.880563345469259"
"986","11","442.5511094340434"
"987","10","387.727530981742"
"988","6","371.75340423499836"
"989","10","385.86545470805936"
"990","18","16.260437437457185"
"991","9","526.8568488978432"
"992","18","525.9538497526192"
"993","11","232.02578792949643"
"994","16","143.49274814759698"
"995","10","575.3421440419256"
"996","15","189.25920661010682"
"997","10","369.08954940742683"
"998","1","437.8142290012385"
"999","1","32.058504756111574"
"1000","10","555.1709346701679"
"1002","1","204.70451639845717"
"1003","12","4.318238052160299"
"1004","11","530.6553930602272"
"1005","3","23.835258970873564"
"1006","2","30.157267638477165"
"1008","10","118.88488320585411"
"1009","16","277.00096069989377"
"1010","10","568.5933106299265"
"1011","6","8.700931947481177"
"1012","12","126.9969741301597"
"1013","10","234.783294417656"
"1014","7","63.45282876604877"
"1016","4","62.415949706663056"
"1017","5","101.1994802737897"
"1018","20","17.671403256231166"
"1019","2","198.72579142088927"
"1020","18","238.36849134799724"
"1021","15","607.2398586539381"
"1023","7","11.304318005076615"
"1024","10","24.10616817079874"
"1025","15","188.94370610044976"
"1026","10","385.7642918974275"
"1027","11","28.227761875730355"
"1028","1","30.293223567744246"
"1029","7","8.247369601698184"
"1030","5","45.24224234864681"
"1031","18","915.8858179637075"
"1032","12","165.60481634588578"
"1033","4","95.8360833570776"
"1034","10","575.3421440419256"
"1035","3","299.7072259903131"
"1036","4","54.36769292423649"
"1037","1","32.616799553319794"
"1038","19","283.059877219018"
"1039","1","13.278852628135722"
"1040","7","8.247369601698184"
"1041","18","884.9474192443341"
"1042","7","139.81760241148828"
"1043","5","44.95010204037268"
"1044","3","18.394518526007626"
"1045","7","445.9168614918442"
"1046","7","8.247369601698184"
"1047","16","161.2553553950577"
"1048","18","13.33813986785048"
"1049","2","30.157267638477165"
"1050","9","526.8568488978432"
"1052","18","297.5620001623348"
"1053","6","2396.3117085219046"
"1054","7","56.02833882873926"
"1055","10","118.88779416522617"
"1056","13","26.39184406935351"
"1057","16","232.41380380197498"
"1058","16","143.49274814759698"
"1059","18","271.55761740375675"
"1060","12","107.92877178695497"
"1061","16","342.6967959887478"
"1062","5","143.2667801509613"
"1063","1","28.5065484320008"
"1064","9","788.3178855758324"
"1065","15","42.17562214496585"
"1067","7","210.5508776339268"
"1068","13","190.97760571346228"
"1069","16","232.41380380197498"
"1070","12","178.72908695702583"
"1071","9","686.1755238782858"
"1072","7","8.247369601698184"
"1073","14","22.70423975429678"
"1074","1","133.20758389704383"
"1075","20","62.642531550680424"
"1076","10","241.58122745888605"
"1077","1","41.248727438476955"
"1078","3","500.57213828996197"
"1080","7","2.9449412591160353"
"1081","20","80.3153668299288"
"1082","10","247.9458274015633"
"1083","10","312.9529643043141"
"1084","18","297.5620001623348"
"1086","11","149.96974461963376"
"1087","16","218.63453644028795"
"1088","11","6.880563345469259"
"1089","18","270.56618517164003"
"1090","10","17.684841490729262"
"1091","19","3.793463753877069"
"1092","6","36.610586679961294"
"1093","10","208.9364342435546"
"1094","15","64.35377654232302"
